8.49315988387673,4.147822268870031
8.494521103003036,4.146456612374719
8.503490895568618,4.137542345282095
8.526196169212268,4.115235360621736
8.567258323074467,4.075409293959327
8.629915187409823,4.015499635834107
8.71614296319949,3.9343478441963318
8.826778161763613,3.83204545684471
8.961639544373739,3.709778203863867
9.119650061865272,3.5696701200617897
9.298958794249897,3.414627657407278
9.497062890328001,3.248183797467397
9.710929507301117,3.07434216384493
9.93711775038435,2.897421134615826
10.171900612418808,2.7218979547666526
10.411386913484044,2.5522528486320475
10.65164324051047,2.3928131323321704
10.888815886891797,2.2475973262101494
11.119252792097475,2.1201592672695435
11.339625481285111,2.0134322216117755
11.547051004912909,1.929572996873604
11.739212346342043,1.8698084729614202
11.914438997177562,1.8343450085041033
12.071686419945555,1.822437454899014
12.21047567850886,1.8325210460765222
12.33083153647269,1.8623457065613966
12.433220555590301,1.9091103595341954
12.51848919416862,1.969597234892656
12.587801905473873,2.0403061773130875
12.642579236137262,2.1175889543117568
12.68443592456058,2.1977835643062855
12.715118999321875,2.277348544677034
12.736445877581064,2.3529972798284957
12.750242463485604,2.421832309250686
12.75828124657612,2.481479635580533
12.762219400192064,2.530223032663268
12.763536879877327,2.5671383536138155
12.763474521785914,2.592227838878184
12.762972141087568,2.606554424294857
12.762606630373423,2.6123760491561825
